id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
5d821450c66,2385565005,"Enhanced Technologies, Inc.",Palmyra,PA,METRO BANK,PA,10-Apr-07,2007,0,2.0,0,0,0,2,N,N,30-Apr-07,"$78,840.00 ",$0.00 ,1
86e11058446,2225093004,THE RAMADA INN,ERIE,PA,REGIONAL DEVEL FUNDING CORP,PA,2-May-85,1985,52,1.0,0,0,68250,0,N,N,6-May-87,"$500,000.00 ",$0.00 ,1
9a03360c858,5456834009,DUNLAP MELLOR AND COMPANY INC,ASTON (ASTON MILLS),PA,NATIONAL PENN BANK,PA,11-Jun-02,2002,18,1.0,2,13,1,1,Y,N,30-Sep-02,"$238,105.00 ",$0.00 ,1
54124515365,2706414001,CADNETICS INC,PITTSBURGH,PA,DOLLAR BANK A FED. SAVINGS BK,PA,13-Jan-99,1999,12,1.0,0,0,1,0,0,N,31-May-99,"$30,000.00 ",$0.00 ,1
3a3cc525f1f,7468974001,GRUMPY'S JAMBALAYA AND BAR-B-Q,ALLENTOWN,PA,SUSQUEHANNA BANK,PA,25-May-04,2004,1,1.0,7,8,1,1,N,N,31-Aug-05,"$32,477.00 ",$0.00 ,1
9219960361f,1665754007,"CHER JEWELERS , INC",LANGHORNE,PA,WELLS FARGO BANK NATL ASSOC,PA,6-Nov-97,1998,10,2.0,0,0,1,0,N,Y,31-Jan-98,"$75,000.00 ",$0.00 ,1
f6e254e3b89,7289754010,MOTIONS DANCE & FITNESS SHOPPE,DREXEL HILL,PA,CITIZENS BANK NATL ASSOC,RI,23-Mar-04,2004,1,1.0,0,1,1,1,Y,N,30-Apr-04,"$35,200.00 ",$0.00 ,1
6188a1d302c,5584324003,OAKMONT INVESTMENT ADVISORS IN,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,2-Aug-02,2002,3,1.0,0,3,1,1,Y,N,31-Oct-04,"$93,322.00 ",$0.00 ,1
65f31422958,6360114005,L STREET SUPER DOLLAR CITY INC,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,29-May-03,2003,4,1.0,0,4,1,1,0,N,31-Oct-04,"$35,000.00 ",$0.00 ,1
c756fac6f37,6543474000,DIAMOND PAINTING AND REMODELIN,STATE COLLEGE,PA,"NITTANY BANK, A DIVISION OF",PA,31-Jul-03,2003,6,1.0,0,0,1,1,0,Y,30-Sep-03,"$10,500.00 ",$0.00 ,0
7165169ee52,1912215003,REYNOLDS MACHINE CO.,RUFFS DALE,PA,CITIZENS BANK NATL ASSOC,RI,10-Jul-06,2006,8,1.0,1,9,0,1,Y,N,31-Aug-06,"$109,000.00 ",$0.00 ,1
42ebc51781f,7192544010,MARK'S BARBER/STYLIST,PITTSBURGH,PA,CITIZENS BANK OF PENNSYLVANIA,PA,18-Feb-04,2004,1,1.0,0,1,1,1,Y,N,31-Mar-04,"$52,948.00 ",$0.00 ,0
f271773f895,3721584009,JEFFERSON LANES,CAMDEN HILL,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,2-May-00,2000,5,1.0,2,5,1,1,0,N,31-Dec-00,"$200,000.00 ",$0.00 ,1
7908188ff5b,4165803010,"WAGNER APPLIANCE PARTS, INC.",ALLENTOWN,PA,ALLENTOWN ECONOMIC DEVEL CORP,PA,6-Jul-90,1990,42,1.0,15,42,1,0,N,N,13-Feb-91,"$416,000.00 ",$0.00 ,1
a8aaaedab2e,1197745009,"PSYTECH SOLUTIONS, INC.",HUMMELSTOWN,PA,CAPITAL ONE NATL ASSOC,VA,16-Feb-05,2005,5,1.0,2,5,1,1,Y,N,31-May-05,"$76,640.00 ",$0.00 ,1
6519b0359f5,4923795001,"DAFIX ENTERPRISES, INC.",PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,21-Oct-11,2012,20,1.0,0,0,0,1,N,N,21-Oct-11,"$84,000.00 ",$0.00 ,1
5aab685ecc8,7055674007,SCOTT DEJOL AUTO AND DEJOL REC,ALTOONA,PA,FIRST COMMONWEALTH BANK,PA,19-Dec-03,2004,9,1.0,1,1,1,1,Y,N,31-Jan-04,"$100,000.00 ",$0.00 ,1
ffa404a0e4d,4262804008,NW CONTROLS INC,HARLEYSVILLE,PA,GE CAP. SMALL BUS. FINAN CORP,TX,31-Jan-01,2001,72,1.0,0,72,1,1,0,N,28-Feb-01,"$300,000.00 ",$0.00 ,1
1e251ce6e8e,2357084010,SLENDER YOU,ALTOONA,PA,MANUFACTURERS & TRADERS TR CO,NY,28-Sep-98,1998,1,2.0,0,0,1,0,0,Y,31-Oct-98,"$30,000.00 ",$0.00 ,0
b13e66d6c5e,4345674001,SUBWAY,MERCER,PA,FIRST NATL BK OF PENNSYLVANIA,PA,2-Mar-01,2001,5,1.0,0,5,78760,1,Y,N,31-Mar-01,"$33,142.00 ",$0.00 ,1
7cf978109eb,6226244008,FAE ENTERPRISES,PHILADELPHIA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,4-Apr-03,2003,5,1.0,0,5,1,1,Y,N,30-Jun-05,"$35,100.00 ",$0.00 ,1
34e42fd5e9e,1173965000,Contract Crushing Construction,COGAN STATION,PA,MANUFACTURERS & TRADERS TR CO,NY,28-Jan-05,2005,6,1.0,0,6,1,1,N,N,28-Feb-05,"$135,000.00 ",$0.00 ,1
75efb498dd7,2381133005,CUTAWAY MARKET,BUTLER,PA,FIRST NIAGARA BANK NATL ASSOC,PA,6-Dec-85,1986,2,2.0,0,0,0,0,N,N,8-Jan-86,"$60,000.00 ",$0.00 ,0
895d5371505,4857143003,MICROWAVE OVEN SERVICE CO.,EMMAUS,PA,WELLS FARGO BANK NATL ASSOC,SD,22-May-92,1992,3,1.0,0,0,1,0,N,N,31-Jul-92,"$108,500.00 ",$0.00 ,1
c307052656b,8814684006,DESIGN COLORS AND SERVICES INC,CARNEGIE,PA,THE HUNTINGTON NATIONAL BANK,OH,25-Apr-05,2005,2,2.0,2,0,1,1,0,N,31-Jul-05,"$40,000.00 ",$0.00 ,1
d807d20a320,5717364009,UNIVERSITY EXXON,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,23-Sep-02,2002,9,1.0,0,9,1,1,T,N,31-Mar-03,"$25,000.00 ",$0.00 ,1
27b6953f720,4138665002,TRUCK MOUNTS UNLIMITED,MIDDLETOWN,PA,WELLS FARGO BANK NATL ASSOC,SD,22-Jun-10,2010,1,1.0,0,1,0,1,Y,N,1-Jul-11,"$87,940.00 ",$0.00 ,1
1fc6c87ca6b,8865083007,LEIDY CHIROPRATRIC,ENOLA,PA,MANUFACTURERS & TRADERS TR CO,NY,7-Dec-95,1996,1,1.0,0,0,1,0,N,Y,31-Jan-96,"$50,000.00 ",$0.00 ,1
1a04666f83c,1021546000,LAW OFFICES OF SCOTT JOHNSON L,BERWYN,PA,VIST BANK,PA,10-Feb-06,2006,1,2.0,3,4,1,2,0,N,28-Feb-06,"$30,000.00 ",$0.00 ,1
2f72b15668d,3738924000,DIAMOND STATE RECOVERY SERVICE,PHILADELPHIA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,12-May-00,2000,8,1.0,0,0,1,0,0,N,30-Jun-00,"$50,000.00 ",$0.00 ,0
d9b9484e985,6764804007,HOLLAND AUTO REPAIR,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,6-Oct-03,2004,1,1.0,0,1,1,1,Y,N,31-Dec-03,"$5,000.00 ",$0.00 ,1
ad55c4966e4,8092963008,"WORLDWIDE TELECOMMUNICATIONS,",ENOLA,PA,MANUFACTURERS & TRADERS TR CO,NY,16-Feb-95,1995,2,2.0,0,0,1,0,,Y,30-Apr-95,"$20,000.00 ",$0.00 ,1
19f70530038,2557925003,John M. Daughenbaugh dba Daugh,SNOW SHOE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,6-Jul-07,2007,1,2.0,0,1,0,1,N,N,31-Jul-07,"$125,000.00 ",$0.00 ,1
ff1db961932,3990844002,CARINI'S PIZZA PASTA & SUB,BLUE BALL,PA,VIST BANK,PA,4-Oct-00,2001,3,2.0,0,0,1,2,0,Y,30-Nov-00,"$75,000.00 ",$0.00 ,1
45bdda5410f,3752454008,SOUND INNOVATIONS,CARLISLE,PA,ORRSTOWN BANK,PA,22-May-00,2000,2,2.0,0,0,1,2,0,Y,31-Oct-00,"$75,000.00 ",$0.00 ,1
bbf192cff6a,3045924008,"EAG ELECTRONICS, INC.",GIRARD,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,1-Jul-99,1999,76,1.0,0,0,1,1,N,N,31-Jan-00,"$350,000.00 ",$0.00 ,0
56837440821,7640324008,POSTNET POSTAL & BUSINESS SERV,MARSHBURG,PA,CAPITAL ONE NATL ASSOC,VA,26-Jul-04,2004,3,1.0,0,3,66320,1,0,N,28-Feb-05,"$35,000.00 ",$0.00 ,0
13865819021,7026144002,JANE M ALEXANDER,DILLSBURG,PA,CITIZENS BANK NATL ASSOC,RI,12-Dec-03,2004,3,1.0,0,3,1,1,Y,N,31-Dec-03,"$75,100.00 ",$0.00 ,1
74af5ce205b,8485993007,GLEN-MAR TOOL SUPPLY,LIBRARY,PA,THE HUNTINGTON NATIONAL BANK,PA,7-Jul-95,1995,2,2.0,0,0,1,0,N,Y,31-Jul-95,"$20,000.00 ",$0.00 ,1
d6e51224bae,2010615000,Keystone Forestry Fencing LLC,Erie,PA,"PNC BANK, NATIONAL ASSOCIATION",OH,11-Sep-06,2006,4,2.0,0,4,0,1,Y,N,31-Oct-06,"$85,999.00 ",$0.00 ,1
ce9d790edfb,1625085009,"7 WHITELAND PLAZA ASSOCIATES,",EXTON,PA,CITIZENS BANK NATL ASSOC,RI,23-Jan-06,2006,4,1.0,0,4,0,2,N,N,31-Mar-06,"$100,000.00 ",$0.00 ,1
ac4faf54b0d,9539173009,CHRISTINA L. VAIL AUDIOLOGY,TOWANDA,PA,MANUFACTURERS & TRADERS TR CO,NY,12-Sep-96,1996,2,2.0,0,0,1,0,N,Y,30-Nov-96,"$40,000.00 ",$0.00 ,1
df6d01cae8c,6474764010,DARREN R ERB,BETHEL,PA,MANUFACTURERS & TRADERS TR CO,NY,8-Jul-03,2003,1,2.0,1,1,1,2,0,N,30-Sep-03,"$24,000.00 ",$0.00 ,1
35a7a92cc5f,8674854006,PLAY IT AGAIN SPORTS,CRANBERRY TURNPIKE,PA,ENTERPRISE BANK,PA,7-Mar-05,2005,4,1.0,0,0,65150,1,0,Y,30-Apr-05,"$120,000.00 ",$0.00 ,0
02809190893,6463364002,THE TOWNSHIP DAIRY INC,MCKEESPORT,PA,CITIZENS BANK NATL ASSOC,RI,2-Jul-03,2003,10,1.0,0,10,1,1,Y,N,31-Aug-03,"$35,000.00 ",$0.00 ,0
b153ae463f1,1976155008,AQUATIC RESOURCE RESTORATION C,SEVEN VALLEYS,PA,CITIZENS BANK NATL ASSOC,RI,17-Aug-06,2006,11,1.0,0,11,0,1,N,N,31-Oct-06,"$21,256.00 ",$0.00 ,1
7d13bf63b09,2444835004,Remilux Corporation dba Reming,PHILADELPHIA,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,9-May-07,2007,16,1.0,16,16,0,1,Y,N,31-Dec-07,"$635,000.00 ",$0.00 ,1
7bfadf9dfae,2856805002,"WELLNESS CONSULTING, INC.",PHILADELPHIA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,11-Dec-07,2008,1,1.0,0,1,0,1,N,N,31-Dec-07,"$30,000.00 ",$0.00 ,0
e3ca0dddd2a,4998674009,AYRTON BRUCE E INC,LANCASTER,PA,BANK OF AMERICA NATL ASSOC,RI,22-Oct-01,2002,1,1.0,0,1,1,1,Y,N,28-Feb-02,"$45,022.00 ",$0.00 ,1
c1e975b1728,5717964001,"PROCESS & DATA AUTOMATION, INC",ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,24-Sep-02,2002,3,2.0,0,0,1,1,0,Y,31-Oct-02,"$21,895.00 ",$0.00 ,1
3474317f444,8944563007,CAPER'S CLOTHIERS,JOHNSTOWN,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,19-Jan-96,1996,1,1.0,0,0,1,0,Y,N,31-Jul-96,"$15,000.00 ",$0.00 ,1
4fadcba82e6,3861064008,STETSON CONVENTION SERVICES IN,PITTSBURGH,PA,DOLLAR BANK A FED. SAVINGS BK,PA,27-Jul-00,2000,10,1.0,3,10,1,1,0,N,30-Jun-02,"$40,000.00 ",$0.00 ,1
00489f02c6f,4123644008,HOLLYWOOD TANS,ASTON (ASTON MILLS),PA,"TD BANK, NATIONAL ASSOCIATION",NJ,11-Dec-00,2001,8,1.0,5,13,1,1,0,N,31-Dec-00,"$87,000.00 ",$0.00 ,1
09312cabe7d,7999403008,"DREISBACH BROKERAGE COMPANY,IN",LANCASTER,PA,SOUTH EASTERN ECONOMIC DEVEL C,PA,20-Jan-95,1995,5,1.0,19,0,1,0,N,N,11-Oct-95,"$150,000.00 ",$0.00 ,1
398c0148f1a,5743584009,L A SEBASTIAN PAINTING INC,MCKEESPORT,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,28-Sep-02,2002,4,1.0,0,4,1,1,Y,N,30-Apr-03,"$156,985.00 ",$0.00 ,1
c4d77400872,6995184008,SUPERIOR REALTY INC,COLUMBIA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,4-Dec-03,2004,1,1.0,0,1,1,2,Y,N,31-Dec-04,"$75,100.00 ",$0.00 ,1
0e45352ed3f,2949765002,In A Week. Guaranteed! Incorpo,EMMAUS,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,12-Feb-08,2008,1,2.0,1,1,0,1,N,N,30-Apr-08,"$12,000.00 ",$0.00 ,0
f0e5a153733,6254194003,CHEER & DANCE DISCOUNT SUPPLY,WASHINGTON,PA,CITIZENS BANK NATL ASSOC,RI,17-Apr-03,2003,1,1.0,0,1,1,1,Y,N,31-May-03,"$69,611.00 ",$0.00 ,1
fe492c6cb0b,4881394004,"ANGELRS,ARCHERS,HUNTERS AND MO",BEAVER FALLS,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,4-Sep-01,2001,2,1.0,0,0,1,1,0,Y,31-Oct-01,"$105,000.00 ",$0.00 ,1
88e3fd62553,5806994001,THE PET SALON,SCOTT TOWNCENTER,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,25-Oct-02,2003,3,1.0,0,0,1,2,0,Y,31-Dec-02,"$20,500.00 ",$0.00 ,1
9247a6f0c48,4054784010,MAIL BOXES ETC.,DALLAS,PA,FIRST LIB BK & TRUST A DIVISIO,PA,9-Nov-00,2001,2,1.0,0,0,50565,1,0,Y,31-Jan-01,"$100,000.00 ",$0.00 ,1
702e350bb6f,2780203010,"MODERN PLUMBING & HEATING CO.,",ALLENTOWN,PA,ALLENTOWN ECONOMIC DEVEL CORP,PA,25-Nov-86,1987,12,1.0,5,12,0,0,N,N,15-Apr-87,"$57,000.00 ",$0.00 ,1
32efb40d233,4098725001,"Simply Slates, LLC",Birdsboro,PA,SUSQUEHANNA BANK,PA,25-May-10,2010,3,1.0,0,3,0,1,Y,N,1-Jul-10,"$100,000.00 ",$0.00 ,1
e2eeea4257c,1529564004,FAIRMOUNT PHARMACY INC.,PHILADELPHIA,PA,WELLS FARGO BANK NATL ASSOC,PA,5-Sep-97,1997,7,1.0,0,0,1,0,Y,N,31-Jul-98,"$35,000.00 ",$0.00 ,1
206e8a014e4,8254084004,MAIN LINE DISTRIBUTORS INC,KING OF PRUSSIA,PA,NATIONAL PENN BANK,PA,8-Dec-04,2005,9,1.0,0,9,1,1,Y,N,31-Jan-05,"$1,268,458.00 ",$0.00 ,1
44571a7e314,8920704003,CHONEDEE ENTERPRISES,PHILADELPHIA,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,10-Jun-05,2005,2,2.0,3,3,1,1,Y,N,31-Jul-05,"$88,900.00 ",$0.00 ,1
385c49145ef,6191484009,BAHA'S WEB INC,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,21-Mar-03,2003,4,1.0,0,4,1,1,Y,N,31-Dec-03,"$25,323.00 ",$0.00 ,1
ef44674c1c8,2458455009,"Currie Hair Skin Nails, Inc.",Glenn Mills,PA,MANUFACTURERS & TRADERS TR CO,NY,16-May-07,2007,60,1.0,0,60,0,1,N,N,31-Jul-07,"$650,000.00 ",$0.00 ,1
89390c73636,6732434009,M-TECH CONTROL CORP INC,TEMPLE,PA,MANUFACTURERS & TRADERS TR CO,NY,26-Sep-03,2003,3,1.0,0,3,1,1,Y,N,30-Nov-03,"$127,690.00 ",$0.00 ,1
bbb2c0ebdec,4160415004,Schwenksville Veterinary Hospi,Lancaster,PA,PENN LIBERTY BANK,PA,9-Jul-10,2010,6,1.0,0,6,0,1,Y,N,1-Aug-10,"$238,500.00 ",$0.00 ,1
cdaa7052a44,8165494007,S. D. TRANSIT,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,23-Nov-04,2005,10,1.0,5,10,1,1,T,N,31-May-05,"$30,000.00 ",$0.00 ,1
96d60fedc94,7384354006,B & G CONTRACTORS,DALLAS,PA,MANUFACTURERS & TRADERS TR CO,NY,26-Apr-04,2004,2,2.0,0,0,1,2,0,Y,31-May-04,"$50,000.00 ",$0.00 ,1
65e33bcf15a,6960674002,BENNETHUM CONSTRUCTION INC,READING,PA,CITIZENS BANK NATL ASSOC,RI,25-Nov-03,2004,3,1.0,0,3,1,1,Y,N,31-Dec-03,"$62,276.00 ",$0.00 ,1
aa2cc4f97a6,4813283008,"FRANKLIN INSURANCE AGENCY, INC",FRANKLIN,PA,FIRST NATL BK OF PENNSYLVANIA,PA,22-Apr-92,1992,8,1.0,0,0,1,0,N,N,30-Apr-92,"$700,000.00 ",$0.00 ,1
8f97717392a,3054926002,RENDEZVOUS SHOES,PITTSBURGH,PA,DOLLAR BANK A FED. SAVINGS BK,PA,6-Nov-07,2008,4,2.0,6,0,1,1,Y,N,31-Dec-07,"$68,283.00 ",$0.00 ,1
52cd1a63629,2435085002,"MAWA, INC. DBA ERJO SERVICES D",NORRISTOWN,PA,CAPITAL ONE NATL ASSOC,VA,4-May-07,2007,6,1.0,2,6,0,1,N,N,31-May-07,"$100,000.00 ",$0.00 ,1
5967ab92625,1645755006,3 RIVERS OPHTHALMIC PHOTOGRAPH,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,3-Feb-06,2006,1,2.0,0,1,0,1,N,N,31-Mar-06,$17.00 ,$0.00 ,0
e5e969425a8,3691314007,BRANDEGEE,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,13-Apr-00,2000,12,1.0,4,12,1,1,Y,N,31-Oct-02,"$161,000.00 ",$0.00 ,1
eef2075683d,3071174001,TAILORED SOFTWARE ASSOCIATES I,BROOMALL (TOWNSHIP NAME MARPLE,PA,"TD BANK, NATIONAL ASSOCIATION",PA,16-Jul-99,1999,12,1.0,0,12,1,1,0,N,30-Sep-99,"$210,000.00 ",$0.00 ,1
8f8649917a6,5656904000,GLMJ INC,MONROEVILLE (CORP. NAME MUNICI,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,29-Aug-02,2002,2,2.0,0,2,1,1,Y,N,31-Oct-02,"$24,811.00 ",$0.00 ,0
691c9e0a2f6,2916554006,CREATIVE RAPID TOOLING CORPORA,SOUTH WILLIAMSPORT,PA,MANUFACTURERS & TRADERS TR CO,NY,29-Apr-99,1999,7,1.0,0,7,1,0,Y,N,31-May-99,"$26,480.00 ",$0.00 ,1
03f60922759,1240375001,CB George Enterprises dba John,Allentown,PA,MANUFACTURERS & TRADERS TR CO,MD,22-Mar-05,2005,2,2.0,2,2,1,1,N,N,30-Apr-05,"$76,500.00 ",$0.00 ,1
32266bbfbb3,7226754002,GT CLEANING SERVICES,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,1-Mar-04,2004,4,1.0,0,4,1,1,Y,N,30-Apr-04,"$17,508.00 ",$0.00 ,1
c7d16781363,2619884004,"ACUMARK, INC.",PITTSTON,PA,FIRST NATL COMMUN BANCORP INC.,PA,17-Dec-98,1999,65,1.0,0,0,1,0,N,N,28-Feb-99,"$100,000.00 ",$0.00 ,1
4a18317550a,1741324010,INFORMATION MANAGEMENT TECHNOL,WAYNE,PA,WELLS FARGO BANK NATL ASSOC,PA,15-Dec-97,1998,20,1.0,0,0,1,0,Y,N,31-Dec-98,"$50,000.00 ",$0.00 ,1
e0c3dc749dd,4502594006,"TATIANA LEIBU, M.D.",GREENSBURG,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,9-May-01,2001,3,2.0,0,3,1,1,N,N,31-Jul-01,"$10,500.00 ",$0.00 ,1
dbdcf989ebf,3912704000,FAIRMOUNT BEAUTY SUPPLY,PHILADELPHIA,PA,NATIONAL PENN BANK,PA,25-Aug-00,2000,2,1.0,0,0,1,1,0,Y,30-Sep-00,"$30,000.00 ",$0.00 ,1
a332a346ff7,6539404009,LAKESIDE BAGEL,EDINBORO,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,30-Jul-03,2003,6,1.0,6,6,1,1,0,N,30-Sep-03,"$175,000.00 ",$0.00 ,1
ebe35d2120a,7694404003,RIXON CONTRACTING,HARLEYSVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,13-Aug-04,2004,1,1.0,1,1,1,1,Y,N,30-Apr-07,"$34,790.00 ",$0.00 ,1
9eef5d1efc9,1912095004,"Gionden Enterprises, Inc.",McKees Rocks,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,10-Jul-06,2006,3,1.0,0,3,0,1,N,N,31-Aug-06,"$135,000.00 ",$0.00 ,1
a6b5dec6710,1124095003,"Ronald D. Sninsky, Jr.",Mckees Rocks,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,9-Dec-04,2005,16,1.0,0,0,1,1,Y,N,31-Jan-05,"$11,365.00 ",$0.00 ,0
b06d0026fd7,1761105007,INDEPENDANT INSTITUTIONAL FEED,HARRISBURG,PA,CITIZENS BANK NATL ASSOC,RI,12-Apr-06,2006,5,1.0,0,5,0,1,N,N,30-Apr-06,"$26,700.00 ",$0.00 ,0
84e168e3637,6244754001,J R WYLES INC,JAMES CREEK (CORPORATE NAME MA,PA,FIRST COMMONWEALTH BANK,PA,14-Apr-03,2003,6,1.0,0,1,1,2,0,N,30-Apr-03,"$11,000.00 ",$0.00 ,1
8012d8cfedf,5405164009,"ARC ROOFING CORP & STAR 5,LP",ALLENTOWN,PA,BANK OF AMERICA NATL ASSOC,NC,17-May-02,2002,5,2.0,0,0,1,1,N,N,30-Jun-02,"$850,000.00 ",$0.00 ,1
99d29f13c51,2679715008,"GERMAIN LUMBER COMPANY, INC.",PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,5-Sep-07,2007,2,1.0,0,2,0,1,Y,N,31-Oct-07,"$124,998.00 ",$0.00 ,1
44bef678bef,2644355007,PES Realty LLC,NEW PROVIDENCE,PA,BANK OF AMERICA NATL ASSOC,NC,17-Aug-07,2007,2,1.0,0,2,0,1,Y,S,31-Aug-07,"$40,000.00 ",$0.00 ,0
36ab944d0f7,5308084007,TCBY TREATS,RICHBORO,PA,UNIVEST BANK AND TRUST CO.,PA,29-Mar-02,2002,5,2.0,0,0,81630,2,0,Y,30-Sep-02,"$100,000.00 ",$0.00 ,1
e8ffb8a4a0e,5527524008,DAVID R DUNCAN TRUCKING & EQUI,NEW KENSINGTON,PA,CITIZENS BANK NATL ASSOC,RI,12-Jul-02,2002,2,1.0,0,2,1,1,Y,N,30-Nov-08,"$5,000.00 ",$0.00 ,1
a0dee888b32,1033916001,WESTERN STAR PRODUCTIONS INC,MOHNTON,PA,VIST BANK,PA,13-Feb-06,2006,10,1.0,0,10,1,2,Y,N,28-Feb-06,"$33,526.00 ",$0.00 ,1
10d2cecab1d,6697464000,KREINBROOK PSYCHOLOGICAL SERVI,GREENSBURG,PA,CITIZENS BANK NATL ASSOC,RI,17-Sep-03,2003,1,1.0,0,1,1,1,Y,N,31-Dec-03,"$101,795.00 ",$0.00 ,1
e73d74fd18a,7161654005,BT AUTOMOTIVE INC,PROSPECT PARK (RR NAME MOORE),PA,CITIZENS BANK OF PENNSYLVANIA,PA,5-Feb-04,2004,4,1.0,0,4,1,1,Y,N,31-Mar-04,"$48,652.00 ",$0.00 ,1
f5699f28196,3440255004,"Genmar EB, Inc.",SOMERSET,PA,FIRST COMMONWEALTH BANK,PA,28-May-09,2009,6,1.0,0,6,0,2,N,N,30-Jun-09,"$566,000.00 ",$0.00 ,1
48225cb7f18,1329454001,LEWIS ENVIRONMENTAL GROUP INC.,PARKER FORD,PA,GE CAP. SMALL BUS. FINAN CORP,TX,9-Jun-97,1997,30,1.0,0,0,1,0,0,N,31-Jul-97,"$450,000.00 ",$0.00 ,1
25cb2c4e2fe,8184794009,GILLESPIE MACHINERY INC,WAYNE,PA,CITIZENS BANK NATL ASSOC,RI,26-Nov-04,2005,1,1.0,0,1,1,1,Y,N,31-Dec-04,"$120,466.00 ",$0.00 ,1
2cf34f60583,1157844003,"FISFIS INDUSTRIES, INC.",CROYDON,PA,MANUFACTURERS & TRADERS TR CO,NY,23-Apr-97,1997,32,1.0,0,0,1,0,N,N,31-Aug-97,"$350,000.00 ",$0.00 ,1
07f0423652e,1265925007,Morris D. Griffin,Townville,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,12-Apr-05,2005,24,1.0,3,24,1,2,N,N,31-May-05,"$220,000.00 ",$0.00 ,0
010e9287daa,2833884005,THE TIGHTS SPOT,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,12-Mar-99,1999,3,1.0,0,3,1,0,Y,N,30-Jun-99,"$17,000.00 ",$0.00 ,1
d2f052b67ab,1877834009,"JOHN T. SUBRICK, INC.",EIGHTY-FOUR,PA,DOLLAR BANK A FED. SAVINGS BK,PA,3-Mar-98,1998,15,1.0,0,0,1,0,N,N,30-Apr-98,"$400,000.00 ",$0.00 ,1
be4665402d8,7917363006,THE CAMERA EXCHANGE,WILKES-BARRE,PA,FIRST NATL BK OF PENNSYLVANIA,PA,16-Dec-94,1995,4,2.0,0,0,1,1,N,N,31-Jan-95,"$95,000.00 ",$0.00 ,0
db643b5153e,8002724010,DATAWISE INC,IRWIN,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,27-Oct-04,2005,1,1.0,3,2,1,1,Y,N,30-Nov-04,"$61,750.00 ",$0.00 ,1
f4ab371c1c4,3001754003,BIG DADDY'S CHALET,STERLING,PA,"NBT BANK, NATIONAL ASSOCIATION",NY,11-Jun-99,1999,1,1.0,0,0,1,1,0,Y,30-Sep-99,"$150,000.00 ",$0.00 ,0
cd9c3ba68fb,4436183006,ECKERT DRILLING,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,23-Apr-91,1991,12,1.0,0,0,1,0,N,N,31-Jul-91,"$39,895.00 ",$0.00 ,1
7253c6f9c04,2060724000,LAUREL MOUNTAIN POLARIS,DONEGAL,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,15-May-98,1998,2,1.0,0,0,1,0,Y,N,30-Sep-98,"$60,000.00 ",$0.00 ,1
c780185f124,3276705005,"180 PHYSICAL THERAPY, INC.",ERIE,PA,CNB BANK,PA,3-Dec-08,2009,1,2.0,1,1,0,2,N,N,30-Apr-09,"$98,200.00 ",$0.00 ,1
14fcd63443f,1413475006,Equipment Maintenance Solution,Harrisburg,PA,FIRST NATL BK OF PENNSYLVANIA,PA,15-Aug-05,2005,2,1.0,0,2,0,1,N,N,31-Aug-05,"$93,000.00 ",$0.00 ,1
